IND,ALK-TBR-025,ALR03,ALR04,ALR06,ALR11,ALR21,BLI615,BNA01,BNA03-F,BNA05,BNA12-F,BNA14-F,BNA21-F,BNA22-F,BNA25-F,BNA26-F,BNA29-F,BNA40-F,BRE05,BRE06,BRE10,CBL002,CBL006,CBL010,CBL018,CBL019,CBL022,CBL025,CBL027,CBL054,CBL33,CBL34,CBL49,CBL55,DNG02,DNG05,DNG06,DNG09,DNG17,DNG34,DTT-KEI-006,DTT-KEI-031,EGAN00001279031,EGAN00001279032,EGAN00001279033,EGAN00001279034,EGAN00001279035,EGAN00001279036,EGAN00001279037,EGAN00001279038,EGAN00001279039,EGAN00001279040,EGAN00001279041,EGAN00001279042,EGAN00001279043,EGAN00001279044,EGAN00001279045,EGAN00001279046,EGAN00001279047,EGAN00001279048,EGAN00001279049,EGAN00001279050,EGAN00001279051,EGAN00001279052,EGAN00001279053,EGAN00001279054,EGAN00001279055,FAN-KEI-011,FAN-KEI-024,FDT-TBR-004,FLT018,FLT020,FLT022,FLT042,FLT060,FLT077,FLT078,KJG02,KJG04,KJG08,KJG18,KJG25,KJG32,LP6005441-DNA_A01,LP6005441-DNA_A03,LP6005441-DNA_A05,LP6005441-DNA_A06,LP6005441-DNA_A10,LP6005441-DNA_A12,LP6005441-DNA_B01,LP6005441-DNA_B03,LP6005441-DNA_B04,LP6005441-DNA_B05,LP6005441-DNA_B06,LP6005441-DNA_B07,LP6005441-DNA_B09,LP6005441-DNA_B10,LP6005441-DNA_B12,LP6005441-DNA_C01,LP6005441-DNA_C02,LP6005441-DNA_C03,LP6005441-DNA_C05,LP6005441-DNA_C06,LP6005441-DNA_C07,LP6005441-DNA_C08,LP6005441-DNA_C09,LP6005441-DNA_C10,LP6005441-DNA_C11,LP6005441-DNA_D01,LP6005441-DNA_D02,LP6005441-DNA_D03,LP6005441-DNA_D04,LP6005441-DNA_D05,LP6005441-DNA_D06,LP6005441-DNA_D07,LP6005441-DNA_D08,LP6005441-DNA_D09,LP6005441-DNA_D10,LP6005441-DNA_D11,LP6005441-DNA_D12,LP6005441-DNA_E02,LP6005441-DNA_E03,LP6005441-DNA_E05,LP6005441-DNA_E06,LP6005441-DNA_E08,LP6005441-DNA_E09,LP6005441-DNA_E10,LP6005441-DNA_F02,LP6005441-DNA_F03,LP6005441-DNA_F04,LP6005441-DNA_F05,LP6005441-DNA_F06,LP6005441-DNA_F08,LP6005441-DNA_F09,LP6005441-DNA_F10,LP6005441-DNA_F12,LP6005441-DNA_G03,LP6005441-DNA_G04,LP6005441-DNA_G05,LP6005441-DNA_G06,LP6005441-DNA_G07,LP6005441-DNA_G08,LP6005441-DNA_G09,LP6005441-DNA_G10,LP6005441-DNA_G11,LP6005441-DNA_G12,LP6005441-DNA_H03,LP6005441-DNA_H05,LP6005441-DNA_H06,LP6005441-DNA_H07,LP6005441-DNA_H08,LP6005441-DNA_H09,LP6005441-DNA_H10,LP6005441-DNA_H11,LP6005441-DNA_H12,LP6005442-DNA_A03,LP6005442-DNA_A04,LP6005442-DNA_A07,LP6005442-DNA_A08,LP6005442-DNA_A11,LP6005442-DNA_A12,LP6005442-DNA_B01,LP6005442-DNA_B03,LP6005442-DNA_B04,LP6005442-DNA_B07,LP6005442-DNA_B08,LP6005442-DNA_B11,LP6005442-DNA_B12,LP6005442-DNA_C02,LP6005442-DNA_C04,LP6005442-DNA_C07,LP6005442-DNA_C10,LP6005442-DNA_C11,LP6005442-DNA_D01,LP6005442-DNA_D02,LP6005442-DNA_D03,LP6005442-DNA_D08,LP6005442-DNA_D10,LP6005442-DNA_D11,LP6005442-DNA_E04,LP6005442-DNA_E07,LP6005442-DNA_E10,LP6005442-DNA_E12,LP6005442-DNA_F01,LP6005442-DNA_F02,LP6005442-DNA_F04,LP6005442-DNA_F10,LP6005442-DNA_F12,LP6005442-DNA_G01,LP6005442-DNA_G02,LP6005442-DNA_G03,LP6005442-DNA_G04,LP6005442-DNA_G07,LP6005442-DNA_G09,LP6005442-DNA_G12,LP6005442-DNA_H01,LP6005442-DNA_H03,LP6005442-DNA_H04,LP6005442-DNA_H06,LP6005442-DNA_H09,LP6005442-DNA_H12,LP6005443-DNA_A02,LP6005443-DNA_A03,LP6005443-DNA_A06,LP6005443-DNA_A07,LP6005443-DNA_A08,LP6005443-DNA_A12,LP6005443-DNA_B01,LP6005443-DNA_B02,LP6005443-DNA_B03,LP6005443-DNA_B04,LP6005443-DNA_B06,LP6005443-DNA_B07,LP6005443-DNA_B08,LP6005443-DNA_B10,LP6005443-DNA_C02,LP6005443-DNA_C03,LP6005443-DNA_C04,LP6005443-DNA_C06,LP6005443-DNA_C07,LP6005443-DNA_C08,LP6005443-DNA_C09,LP6005443-DNA_D01,LP6005443-DNA_D02,LP6005443-DNA_D03,LP6005443-DNA_D04,LP6005443-DNA_D05,LP6005443-DNA_D06,LP6005443-DNA_D07,LP6005443-DNA_D08,LP6005443-DNA_D09,LP6005443-DNA_E01,LP6005443-DNA_E05,LP6005443-DNA_E07,LP6005443-DNA_E08,LP6005443-DNA_E09,LP6005443-DNA_E10,LP6005443-DNA_E11,LP6005443-DNA_F01,LP6005443-DNA_F03,LP6005443-DNA_F04,LP6005443-DNA_F05,LP6005443-DNA_F07,LP6005443-DNA_F08,LP6005443-DNA_F10,LP6005443-DNA_F11,LP6005443-DNA_G01,LP6005443-DNA_G03,LP6005443-DNA_G04,LP6005443-DNA_G05,LP6005443-DNA_G07,LP6005443-DNA_G11,LP6005443-DNA_H01,LP6005443-DNA_H02,LP6005443-DNA_H03,LP6005443-DNA_H05,LP6005443-DNA_H07,LP6005443-DNA_H11,LP6005519-DNA_A03,LP6005519-DNA_A04,LP6005519-DNA_A05,LP6005519-DNA_A06,LP6005519-DNA_B03,LP6005519-DNA_B04,LP6005519-DNA_B05,LP6005519-DNA_B06,LP6005519-DNA_C03,LP6005519-DNA_C04,LP6005519-DNA_C05,LP6005519-DNA_C06,LP6005519-DNA_D01,LP6005519-DNA_D03,LP6005519-DNA_D04,LP6005519-DNA_D05,LP6005519-DNA_D06,LP6005519-DNA_E04,LP6005519-DNA_E05,LP6005519-DNA_E06,LP6005519-DNA_F03,LP6005519-DNA_F04,LP6005519-DNA_F06,LP6005519-DNA_G02,LP6005519-DNA_G03,LP6005519-DNA_G04,LP6005519-DNA_H03,LP6005519-DNA_H04,LP6005592-DNA_A02,LP6005592-DNA_A04,LP6005592-DNA_B01,LP6005592-DNA_B03,LP6005592-DNA_B04,LP6005592-DNA_C01,LP6005592-DNA_C02,LP6005592-DNA_D01,LP6005592-DNA_D03,LP6005592-DNA_D04,LP6005592-DNA_E01,LP6005592-DNA_E02,LP6005592-DNA_E05,LP6005592-DNA_F01,LP6005592-DNA_F03,LP6005592-DNA_F05,LP6005592-DNA_G01,LP6005592-DNA_G03,LP6005592-DNA_G05,LP6005592-DNA_H01,LP6005619-DNA_A01,LP6005619-DNA_B01,LP6005619-DNA_C01,LP6005677-DNA_A02,LP6005677-DNA_A03,LP6005677-DNA_B01,LP6005677-DNA_B02,LP6005677-DNA_C03,LP6005677-DNA_D01,LP6005677-DNA_E01,LP6005677-DNA_F01,LP6007068-DNA_A01,LP6007069-DNA_A01,LP6007071-DNA_A01,LP6007072-DNA_A01,LP6007073-DNA_A01,LP6007074-DNA_A01,LP6007075-DNA_A01,LP6007076-DNA_A01,MKT-TBR-007,MPI-025,MPI-030,MPI-065,MPI-070,MPI-074,MPI-296,MPI-376,MTW007,MTW020,MTW030,MTW057,MTW058,MTW062,MTW071,MTW078,NG02-F,NG06,NG09-F,NG63-F,NG65-F,NG66,NG88-F,NIAS01,NIAS02,NIAS03,NIAS04,NIAS08,NIAS10,NIAS12,NIAS13,NIAS15,NIAS16,NIAS17,NIAS21,NIAS26,NIAS33,NIAS38,PNG001,PNG003,PNG005,PNG031,PNG057,PNG059,PNG064,PNG076,RAM003,RAM005,RAM008,RAM022,RAM024,RAM025,RAM027-F,RAM034-F,RAM035-F,RAM036-F,RAM038,RAM039-F,RAM041-F,RAM043-F,RAM045-F,RAM067,RAM087,RAM105,SLD-TBR-001,SLD-TBR-022,SLW13,SLW36,SLW40,SLW42,SLW51,SLW54,SMT01,SMT03,SMT05,SMT12,SMT22,SMT23,SMT39,SS6004467,SS6004468,SS6004469,SS6004472,SS6004474,SS6004476,SS6004477,SS6004478,SS6004479,TL003,TL004,TL032,TL038,TL097,TL113,TL119,TMB-TBR-027,UV002,UV003,UV008,UV030,UV031,UV034,UV275B,UV287B,UV291,UV293,UV321B,UV322B,UV344B,UV350,UV355B,UV368B,WAR-KEI-005,WAR-KEI-030
ALK-TBR-025,11543147.000,12254280.250,15638053.750,11943540.500,16955488.500,16034201.000,2448866.750,8919364.250,10510071.250,7390992.250,8413094.500,8353200.000,8402039.750,8347362.000,10042155.750,9608805.250,8775460.250,10375607.000,6319274.000,7041020.000,7635747.500,7015303.750,7449477.500,6387701.500,6576002.500,7013899.750,8034275.250,6943323.750,8580111.750,7013113.750,7362659.250,7954334.000,8077555.000,7024267.000,2365336.750,1907368.000,1990316.000,1812662.250,1782182.750,1815777.000,12130034.250,12103044.750,28929490.000,29847889.250,26410787.000,28345644.750,28009217.000,31489766.750,32593636.750,31064303.250,32017136.250,28245528.000,29899130.250,34011127.500,31126482.750,30943833.750,30492408.000,31999192.000,31038812.250,31935849.000,31501051.000,31107175.500,28006648.500,27319724.750,31114556.250,31279314.000,34648806.000,15104015.500,12627458.500,11109281.000,11496571.500,12532949.250,12102520.000,11452302.000,11360282.000,11074130.000,12134552.500,3188877.250,3753321.250,3815920.250,5333400.750,3910766.000,4341978.750,620395.500,26180410.750,590717.750,797427.750,33468733.750,1249392.500,565564.750,25553780.750,1167176.750,631201.000,736092.250,1504760.500,2172027.500,31982650.000,1158480.750,840909.000,585356.000,1127216.500,1402950.500,1604377.000,857939.750,1371793.250,730244.500,1397879.500,563622.500,590962.000,948361.500,694238.750,1558202.000,2157857.750,1493872.500,558491.500,1949793.750,594309.250,1091682.250,547001.000,1680370.250,416983.250,1029258.250,975901.500,986040.250,1363315.500,1223046.000,1132944.000,448244.750,1751376.500,1799689.500,1190242.750,888708.750,1861294.750,1781018.750,1890043.750,2567178.750,1712677.750,456183.750,1439974.000,1493269.500,1559214.750,406673.750,381278.500,658601.250,1491212.000,523547.750,2389256.500,1256334.750,1446329.750,1927943.500,443048.000,524653.500,939472.750,1721121.000,620787.750,440226.250,594124.000,1161297.750,755465.500,726005.500,1866203.500,1090168.750,842639.000,614623.500,1314521.250,686327.750,629098.750,2133516.500,513497.750,986040.250,1458378.250,708243.500,1710496.000,1548432.500,324965.750,777636.750,822266.750,541734.000,1211717.750,470721.000,1615546.750,645267.000,1846279.250,1457867.000,1657095.750,716927.500,542847.250,1509523.250,1366208.500,591677.750,756914.500,825040.500,475100.500,1514283.500,1685798.000,1466761.500,782908.500,756861.500,1507900.500,2185971.750,1767149.500,2253636.750,1241650.750,543673.500,1598163.000,31314856.250,1390215.750,1629626.750,1545114.000,1399067.750,1283515.000,818815.250,1384423.250,31480308.750,527905.000,1576659.750,1290444.000,1680630.750,1647054.250,29277797.500,31692484.750,1984699.250,523689.000,1794772.250,2032726.000,1329810.000,1357060.750,1532265.750,30705304.000,35277874.500,2184288.500,1372742.750,1201846.750,29762420.000,32606288.500,1884645.000,671878.000,1238039.250,2028178.500,1445025.250,1489002.750,1373005.500,29540886.250,28792522.750,468534.000,1442589.500,1674095.750,1808325.250,981349.250,1309711.000,33014558.750,1262179.000,1277912.250,1257355.250,1477723.250,669213.750,32631411.000,907439.250,1636990.500,1942133.000,1997776.500,1845146.500,1143669.000,1834543.500,1975636.250,1137157.500,747312.250,1998513.500,1932200.500,2303374.000,1399395.750,831075.000,1990064.250,3194817.500,1842772.750,2161696.250,2420645.000,1885895.750,676124.250,1722956.000,2366431.750,1048093.250,1483359.000,2250603.500,1998924.250,2363698.500,746354.000,1224197.750,532573.000,473539.000,1578151.500,1004257.750,1235664.000,1168534.000,1674376.500,536054.500,621848.000,1161722.500,1965407.000,869414.750,2005887.750,2218550.500,587459.250,457454.250,2363565.250,507709.750,2526054.750,408020.000,207174.000,1458251.250,830859.000,800432.250,1420676.750,939673.250,1620230.000,1368214.500,1241053.500,679586.000,500199.250,2399870.750,2782219.250,1770714.000,2547369.000,1882114.250,1644348.500,11496900.500,31426648.000,34406479.500,29918852.750,32835036.500,33118668.000,35000106.750,29368811.750,1759177.500,1553802.250,1754021.750,1584622.750,977301.250,1890096.750,1791633.250,1039973.750,28404809.500,28774074.000,26209445.750,21380110.000,30597216.250,19350580.250,28345252.250,1861170.250,1948572.000,2063550.500,1570065.750,1560941.000,1573483.500,1388615.250,2774851.250,1414593.000,1528064.750,1138042.500,1653610.250,1614203.750,1694646.500,1384356.750,32310025.500,19594321.250,28176775.000,18472983.000,31456624.750,32095908.000,24202636.750,31456778.250,8144685.500,5911341.000,8134249.000,9113557.750,7219042.750,5407359.000,7502270.000,7274282.750,6342763.750,7944406.500,6285644.750,7898299.000,6992957.250,8133068.250,7048154.500,6302155.000,7429800.500,7997282.750,11022054.500,10441024.500,3898824.750,4488228.000,4047670.000,3691408.500,3348374.500,3336853.500,1403008.750,1925805.250,2365449.250,2150150.250,1339429.500,1663153.750,2016033.250,1267105.750,514800.250,1986707.250,33689536.750,470407.500,1201710.250,31651882.000,33882721.250,1241094.500,2057098.750,2210445.750,2214481.500,3092912.250,1721391.250,1628500.500,2381184.750,11909892.500,29181837.000,30475972.750,29727931.500,31530760.000,29821886.000,26857499.750,32069793.750,28468328.500,30905540.000,28788806.000,28492395.500,26555503.750,30894869.000,32314153.750,31354771.750,30925733.000,13060508.500,16237754.750
ALR03,11198087.250,11969534.000,15580945.750,12123181.250,16634432.000,15914264.500,2226166.750,8740830.000,10734184.000,7590347.750,8451269.750,8325104.750,8195934.250,8356575.000,9909134.000,9302944.750,8653818.250,9908248.750,6355752.000,6423454.250,7294048.500,6696809.500,7307438.000,6485530.250,6427704.000,6853924.000,7788040.500,6926961.000,8738742.000,6683547.750,7616623.250,7791614.750,7839595.000,6914242.000,2333199.500,1933992.250,1843861.000,1767660.250,1623196.750,1782558.500,12173535.000,12333385.250,28749204.250,29799401.750,26535452.250,28244459.000,27901499.750,31375929.500,33012394.250,31286180.250,32287048.500,27901775.500,29938769.750,33921799.500,31149622.750,30823326.750,30547740.750,31584485.750,30589820.000,31722670.000,31358907.250,30748844.750,27024510.000,27278561.500,31216703.000,31475207.750,33905129.750,14961136.500,12581268.250,10991816.750,11564087.500,12292884.250,12020813.750,10844328.750,10989603.750,10924151.250,11920105.250,3296449.000,3855324.750,3536648.250,4928230.250,3885827.000,4372285.500,606859.000,26315698.000,603692.500,768707.750,32786913.000,1241685.250,554614.750,25075667.750,1141769.500,664090.500,769437.500,1517080.250,2228246.750,32131810.750,1116948.500,837818.500,573473.500,1045831.750,1355268.500,1544345.000,876918.000,1375635.250,732299.250,1413878.000,548081.500,609605.750,932368.500,734619.000,1602883.250,2132245.250,1519380.500,570357.000,1948150.250,598130.750,1079227.000,533543.000,1605153.250,420511.750,1031068.000,961981.750,1008795.000,1373302.250,1236105.000,1103007.000,448836.750,1749573.000,1814745.500,1184737.500,897113.250,1854374.750,1774815.000,1830633.000,2594542.000,1739409.000,484677.750,1464760.000,1475860.000,1499587.250,402148.000,396410.000,652020.250,1452046.500,549032.750,2420973.750,1280176.250,1436470.750,1919943.500,432920.500,529674.750,954427.000,1730672.750,625257.750,445125.000,574060.250,1154547.250,756112.500,689019.250,1856950.000,1105007.750,839714.750,613372.250,1296839.750,714154.500,625269.250,1963648.000,527344.500,944318.000,1497347.250,709876.750,1698577.250,1572736.000,317827.500,765634.250,827581.000,550072.750,1197817.750,467609.250,1691694.500,665286.750,1823074.250,1524782.250,1670916.250,699133.250,541901.500,1528851.750,1356809.500,571532.000,763553.750,768867.250,501926.750,1501622.000,1685019.000,1469129.250,760571.250,755180.500,1552826.500,2185572.750,1735355.250,2297186.500,1195609.500,526925.750,1636591.500,31191186.000,1315717.250,1564839.000,1569170.750,1365655.000,1324895.000,811132.000,1398595.750,30714082.500,544363.500,1607825.750,1263205.500,1638971.500,1571874.250,29516346.250,31964384.250,1832793.500,514457.250,1800390.000,2027401.750,1319283.500,1386628.250,1537046.500,30371413.250,35365893.750,2116455.750,1352677.000,1127680.250,29583354.750,32289793.250,1895344.250,648652.000,1229747.250,2016392.000,1459985.250,1445663.250,1387315.750,29989470.250,29009151.500,478535.750,1469519.750,1685289.000,1771341.250,1008395.500,1325801.250,32883008.750,1191794.500,1276527.750,1283194.000,1473507.500,685385.250,32017283.750,883284.500,1594004.500,1914546.500,2016866.250,1825578.000,1103335.250,1839159.000,1972934.750,1134421.750,801996.500,1979293.750,1972213.750,2205449.000,1371510.250,821791.500,1977657.750,3162180.750,1782190.250,2129975.250,2410251.750,1933122.000,658073.500,1612145.750,2313019.750,978052.000,1455629.250,2219783.000,1969939.000,2322511.250,721574.750,1228879.000,561591.000,471113.500,1557588.250,992549.500,1214897.750,1157838.250,1642752.000,530672.000,602008.750,1144725.000,1947635.000,841590.250,2022281.250,2310578.500,599437.500,443449.000,2333161.500,507217.750,2532479.250,399070.750,240568.750,1467470.250,798216.750,784470.250,1425458.000,918912.000,1591568.750,1392914.250,1239128.750,687545.000,482086.250,2374595.250,2678407.500,1765827.000,2480019.250,1880354.500,1625060.750,11584775.500,31016753.000,33841202.750,29110705.750,32444114.000,32847548.500,34531165.250,28833062.250,1791748.250,1515666.000,1776095.000,1415204.750,1006972.750,1830785.000,1723561.000,1075660.500,28244970.500,28479961.000,26261677.500,21443702.250,30487145.250,19130409.250,28663815.750,1835083.750,1924789.250,2065457.500,1608340.500,1664560.500,1583326.500,1364311.750,2640622.750,1415727.250,1535247.500,1101384.000,1606630.500,1606188.000,1702813.000,1414957.750,32208047.000,19369885.000,28087424.750,18148517.500,30775002.500,31999197.000,24057005.750,31233409.750,8280090.250,5919151.250,8019888.750,9302575.000,6885442.750,5680021.250,7182979.250,7285338.500,6415240.000,7770469.000,6274657.500,7814714.500,6973320.000,8003099.750,6924736.250,6084569.000,7570051.750,7839284.250,11049451.500,10406225.500,3936909.000,4397133.250,3966444.750,3925196.750,3272542.500,3354607.750,1473129.000,1840850.000,2308554.500,2142279.250,1357897.250,1705305.500,2056182.000,1252821.250,520458.000,1978713.000,33109196.250,447364.250,1198329.500,31394729.250,33470913.750,1260645.000,2070651.000,2341441.750,2262558.000,3232621.000,1661429.750,1663492.000,2409953.000,11864314.250,29097259.750,30228487.000,29245378.750,31451907.750,29563463.750,26997515.000,32222626.500,28611896.000,31049428.500,28857775.000,28369420.750,26403561.250,30927945.250,32536945.750,31515153.750,31222551.000,12662923.250,15812939.750
ALR04,11147357.750,12146442.750,15267275.000,11975981.500,16696591.500,15511922.000,2396457.250,8520446.750,10305626.250,7368702.750,8205324.750,8302243.750,8247880.250,8018781.000,9641305.000,9352293.000,8439421.750,9833116.000,6289673.250,6660618.250,7305691.750,6891046.500,7408011.500,6250153.500,6564577.500,6760754.500,7881221.750,6715080.750,8255462.000,6914036.250,7337914.500,7759950.750,7544838.250,6720852.250,2288503.000,1839248.000,2000120.750,1789764.250,1764147.000,1839929.500,12007999.250,11912597.500,28062104.500,30033194.750,26253357.750,27861010.750,27069129.250,30869839.250,32192617.500,30299812.750,31549774.000,28070929.750,29512853.250,33400711.000,30496115.750,29621592.500,30134039.750,30863683.750,29709373.750,31207411.000,30474421.250,29483892.000,27301132.250,26808409.750,30715341.750,31287241.750,33330289.500,14400514.250,12251364.500,10620022.250,10873306.250,12255764.000,12068784.250,11188128.500,10849461.000,10670959.750,11859953.250,3029523.250,3482662.750,3844649.500,5288052.750,3750450.750,4402335.000,584320.250,25981299.000,594836.000,787486.750,32756337.000,1221356.750,556272.000,24544026.250,1126831.750,663422.750,736325.000,1404880.500,2115882.000,31794997.500,1102693.500,860142.250,585597.000,1117759.250,1371565.000,1626855.250,899717.750,1345977.750,679918.250,1469124.750,523665.500,608400.000,964349.250,736500.250,1501390.750,2136636.750,1520184.500,575877.250,1954965.250,583261.250,1117207.750,522100.250,1612784.500,424950.250,1046946.250,1030313.750,1015985.250,1343493.500,1242424.250,1121743.000,463236.750,1701521.000,1780668.500,1133894.250,882893.750,1706586.250,1728813.250,1752270.500,2406786.750,1742661.750,456840.500,1434332.750,1381131.750,1526373.000,409834.500,398818.500,662225.250,1465026.500,522572.000,2413121.750,1268522.500,1375293.000,1876078.750,429926.500,509611.500,975237.500,1724190.250,589555.750,433575.250,568944.750,1173315.500,758788.750,699960.000,1863681.000,1100351.000,815839.750,593130.750,1325569.750,698058.500,630366.250,2178770.250,524058.750,962178.500,1430406.000,747205.000,1588977.250,1556035.750,311248.000,764175.000,811992.250,551630.000,1145241.500,477224.750,1624154.000,649203.500,1817159.500,1465251.750,1676198.250,699872.250,561837.750,1495768.000,1344748.000,600594.500,748894.500,802501.250,493000.250,1534068.250,1697671.500,1438790.500,742403.000,754388.250,1488272.500,2217069.750,1728553.000,2179530.750,1158552.250,505332.500,1639010.500,30965713.750,1308565.000,1508480.250,1543774.250,1359298.000,1321447.500,805701.250,1325450.750,30864810.750,537868.000,1580381.250,1281208.500,1677996.750,1600721.250,28906574.250,31589692.000,1997570.000,504041.500,1730300.250,1997350.000,1279191.750,1342282.250,1491277.750,29861422.250,34941837.750,2166534.250,1188211.750,1168714.000,28805769.500,31988526.000,1853011.750,628524.500,1125551.250,2009804.500,1410151.750,1521855.250,1394854.000,29737319.000,28816017.000,471483.750,1440401.250,1684719.000,1683637.500,1019652.500,1325732.750,32449032.250,1243271.750,1259430.250,1167861.500,1369138.500,684170.750,31888268.500,876404.000,1552515.250,1926724.000,2048297.500,1745914.750,1019028.000,1853515.750,2009282.000,1132008.500,788116.000,1987493.750,1964554.250,2390521.000,1369914.000,828021.000,2017196.000,3201437.750,1743811.000,2157796.000,2364440.250,1837260.750,680045.250,1671075.250,2196363.000,952838.750,1537162.500,2295295.500,1985397.000,2363061.250,691459.250,1185250.000,527873.500,455731.750,1567763.500,985566.500,1228817.000,1150879.500,1688836.750,494436.750,616205.500,1134113.000,1952881.000,876362.500,2011737.500,2215321.500,594268.000,463409.000,2343787.750,523776.000,2460691.000,412404.250,229532.250,1477354.500,797664.500,790878.000,1398287.750,918273.250,1462383.000,1373710.750,1138918.750,669678.500,485757.500,2474568.250,2742867.250,1711516.750,2491971.750,1894582.000,1630014.000,11218444.250,30959633.000,33067541.000,28467725.250,31785774.500,32141084.000,34221938.750,28667798.500,1737430.500,1547119.250,1704403.250,1495731.750,966602.250,1830399.500,1707701.500,1063512.250,28101984.250,28493031.000,25995291.000,20691995.000,30224399.500,18546722.750,28481008.000,1743780.750,1801962.000,1887627.000,1633943.000,1492815.500,1464617.250,1348373.500,2713787.000,1382840.250,1461812.750,1078467.000,1572253.000,1616814.000,1646687.750,1324031.000,31601230.250,18694886.000,27970091.250,17960598.500,30597882.250,31516145.250,23444519.500,30912566.000,8242278.250,5687159.250,7596864.000,8979796.250,6743130.000,5313753.500,7201937.750,7192460.500,6031301.750,7766001.750,6068870.000,8024176.750,6915444.000,7974687.000,6869668.750,5919745.250,7317136.750,7705458.250,10516122.000,10300766.500,3683868.250,4240470.750,3940687.250,3817771.750,3173930.250,3280395.750,1438632.000,1867946.250,2339458.000,2119640.250,1373769.500,1711372.000,1942944.250,1203773.250,514857.000,1920245.250,33160551.000,448476.250,1187433.000,31446613.750,33115822.000,1126522.750,2057301.000,2114763.500,2107735.500,3060507.500,1714528.000,1671183.500,2273299.750,11771391.750,28486489.500,29752677.500,28551622.750,31028469.250,29150110.250,26267009.000,31540757.000,27744391.000,30247412.500,28013202.500,27657072.750,25830732.750,30152993.750,31663900.750,30967026.250,30013941.250,12561533.250,15703007.250
